epoch,step,train/loss,train/loss_affinity,train/loss_pose,train/loss_selectivity,train/loss_total,train/sigma_aff,train/sigma_pose,train/sigma_sel,val/loss,val/pearson,val/pose_auc,val/rmse,val_rmse
1,16,26.83928680419922,25.567991256713867,0.768629789352417,0.6174860000610352,26.83928680419922,1.0022618770599365,1.0023702383041382,1.0023468732833862,,,,,
1,17,15.487306594848633,14.317323684692383,0.6221318244934082,0.6150143146514893,15.487306594848633,1.002396821975708,1.0025230646133423,1.002480149269104,,,,,
1,18,31.42045783996582,30.180877685546875,0.7877954840660095,0.603243887424469,31.42045783996582,1.0025265216827393,1.002670407295227,1.0026110410690308,,,,,
1,19,16.735361099243164,15.546539306640625,0.6588086485862732,0.6111583113670349,16.735361099243164,1.0026580095291138,1.0028207302093506,1.0027391910552979,,,,,
1,20,24.132471084594727,22.825998306274414,0.8271748423576355,0.6056598424911499,24.132471084594727,1.0027852058410645,1.0029679536819458,1.0028655529022217,,,,,
1,21,33.681732177734375,32.553585052490234,0.7177315950393677,0.5981884598731995,33.681732177734375,1.002911925315857,1.0031193494796753,1.0029898881912231,,,,,
1,22,20.84314727783203,19.54973602294922,0.8229016065597534,0.5884963870048523,20.84314727783203,1.0030418634414673,1.0032702684402466,1.0031118392944336,,,,,
1,23,22.309783935546875,21.14244270324707,0.7154721021652222,0.5840833187103271,22.309783935546875,1.0031695365905762,1.0034247636795044,1.0032309293746948,,,,,
1,24,24.015783309936523,22.86418342590332,0.7153239846229553,0.5850419402122498,24.015783309936523,1.0032960176467896,1.0035779476165771,1.0033471584320068,,,,,
1,25,17.52935218811035,16.458860397338867,0.6040922999382019,0.5763313174247742,17.52935218811035,1.0034222602844238,1.0037301778793335,1.0034608840942383,,,,,
1,26,21.15394401550293,20.008989334106445,0.7045231461524963,0.5801381468772888,21.15394401550293,1.0035452842712402,1.003875494003296,1.003571629524231,,,,,
1,27,26.332683563232422,25.183809280395508,0.7640714049339294,0.5674223899841309,26.332683563232422,1.0036673545837402,1.0040203332901,1.0036801099777222,,,,,
1,28,27.14945411682129,26.041610717773438,0.729584276676178,0.5732141137123108,27.14945411682129,1.0037907361984253,1.0041673183441162,1.0037853717803955,,,,,
1,29,13.348335266113281,12.204961776733398,0.6718983054161072,0.5645310282707214,13.348335266113281,1.003915786743164,1.0043147802352905,1.0038883686065674,,,,,
1,29,,,,,,,,,21.40180206298828,-0.064423568546772,0.3928571343421936,4.516181468963623,4.516181468963623
2,30,16.122638702392578,15.044567108154297,0.6593681573867798,0.5370499491691589,16.122638702392578,1.0040358304977417,1.0044596195220947,1.00398850440979,,,,,
2,31,8.531560897827148,7.43678617477417,0.6205873489379883,0.5327603816986084,8.531560897827148,1.0041530132293701,1.0046014785766602,1.004083275794983,,,,,
2,32,15.964163780212402,14.899262428283691,0.6696311235427856,0.518968403339386,15.964163780212402,1.0042635202407837,1.004738450050354,1.004172682762146,,,,,
2,33,17.523839950561523,16.368066787719727,0.7933443784713745,0.5030787587165833,17.523839950561523,1.004372000694275,1.0048738718032837,1.004255771636963,,,,,
2,34,21.497316360473633,20.382137298583984,0.8198813796043396,0.47514209151268005,21.497316360473633,1.0044795274734497,1.0050143003463745,1.004331350326538,,,,,
2,35,14.388847351074219,13.236412048339844,0.7770639061927795,0.49416500329971313,14.388847351074219,1.0045881271362305,1.0051602125167847,1.0043967962265015,,,,,
2,36,12.906698226928711,11.831730842590332,0.7240009903907776,0.45853230357170105,12.906698226928711,1.0046942234039307,1.005308985710144,1.0044552087783813,,,,,
2,37,8.078595161437988,7.055873394012451,0.6119016408920288,0.47417861223220825,8.078595161437988,1.0047972202301025,1.0054576396942139,1.0045028924942017,,,,,
2,38,11.873302459716797,10.734542846679688,0.7900083661079407,0.4509148895740509,11.873302459716797,1.0048948526382446,1.0055999755859375,1.0045428276062012,,,,,
2,39,21.198951721191406,20.21659278869629,0.7386764287948608,0.44108229875564575,21.198951721191406,1.0049896240234375,1.0057461261749268,1.0045726299285889,,,,,
2,40,18.350934982299805,17.35742950439453,0.7391805052757263,0.42658260464668274,18.350934982299805,1.00508713722229,1.0058932304382324,1.0045920610427856,,,,,
2,41,18.12137794494629,17.16234588623047,0.7023881673812866,0.4298176169395447,18.12137794494629,1.005185604095459,1.006041169166565,1.004600167274475,,,,,
2,42,10.715291976928711,9.61512565612793,0.7956411838531494,0.40276405215263367,10.715291976928711,1.0052849054336548,1.006187915802002,1.0045984983444214,,,,,
2,43,19.696048736572266,18.663143157958984,0.8335544466972351,0.39640218019485474,19.696048736572266,1.0053807497024536,1.0063382387161255,1.004584550857544,,,,,
2,44,14.18770694732666,13.159160614013672,0.7394687533378601,0.42900028824806213,14.18770694732666,1.0054786205291748,1.0064935684204102,1.004558801651001,,,,,
2,44,,,,,,,,,13.738540649414062,0.23076263070106506,0.4107142984867096,3.581483840942383,3.581483840942383
3,45,19.857017517089844,18.810791015625,0.8596963882446289,0.3926827609539032,19.857017517089844,1.005575180053711,1.0066485404968262,1.004526138305664,,,,,
3,46,8.898832321166992,7.815789699554443,0.7795150279998779,0.3885211646556854,8.898832321166992,1.005673885345459,1.0068089962005615,1.0044829845428467,,,,,
3,47,5.130067348480225,4.193912029266357,0.6021020412445068,0.3765239417552948,5.130067348480225,1.0057681798934937,1.0069704055786133,1.004429817199707,,,,,
3,48,8.060684204101562,7.05250358581543,0.7263162732124329,0.359813392162323,8.060684204101562,1.0058562755584717,1.0071231126785278,1.0043662786483765,,,,,
3,49,11.459564208984375,10.520689964294434,0.6948572397232056,0.36355307698249817,11.459564208984375,1.0059404373168945,1.0072749853134155,1.0042917728424072,,,,,
3,50,7.483780860900879,6.488687515258789,0.7101333737373352,0.35824835300445557,7.483780860900879,1.0060232877731323,1.0074244737625122,1.004207730293274,,,,,
3,51,8.586037635803223,7.653069496154785,0.672225832939148,0.34848281741142273,8.586037635803223,1.006102442741394,1.0075725317001343,1.0041146278381348,,,,,
3,52,9.5885009765625,8.584175109863281,0.7636959552764893,0.3422696590423584,9.5885009765625,1.0061790943145752,1.0077173709869385,1.0040125846862793,,,,,
3,53,10.356730461120605,9.436246871948242,0.7153042554855347,0.31772977113723755,10.356730461120605,1.006253957748413,1.0078641176223755,1.0039020776748657,,,,,
3,54,4.826203346252441,3.8506717681884766,0.673701822757721,0.34530404210090637,4.826203346252441,1.006327748298645,1.0080102682113647,1.0037815570831299,,,,,
3,55,8.51706600189209,7.543865203857422,0.7409621477127075,0.32398441433906555,8.51706600189209,1.0063971281051636,1.0081532001495361,1.0036550760269165,,,,,
3,56,10.152033805847168,9.211211204528809,0.7446926236152649,0.3102400600910187,10.152033805847168,1.0064648389816284,1.0082972049713135,1.0035213232040405,,,,,
3,57,4.343094825744629,3.3997464179992676,0.672585666179657,0.30975255370140076,4.343094825744629,1.0065321922302246,1.0084424018859863,1.0033799409866333,,,,,
3,58,19.618513107299805,18.758724212646484,0.8138867616653442,0.2882145941257477,19.618513107299805,1.0065953731536865,1.0085844993591309,1.0032318830490112,,,,,
3,59,6.036080837249756,5.188255786895752,0.6008597016334534,0.3092820644378662,6.036080837249756,1.0066649913787842,1.0087316036224365,1.0030763149261475,,,,,
3,59,,,,,,,,,8.706552505493164,0.2714979648590088,0.4285714328289032,2.801089286804199,2.801089286804199
4,60,9.183645248413086,8.320350646972656,0.6785577535629272,0.290747731924057,9.183645248413086,1.006731390953064,1.008871078491211,1.0029160976409912,,,,,
4,61,17.25223159790039,16.49188232421875,0.6894426345825195,0.2881799638271332,17.25223159790039,1.006797194480896,1.0090084075927734,1.002750277519226,,,,,
4,62,5.394989013671875,4.515223026275635,0.6534591913223267,0.2824093997478485,5.394989013671875,1.00686776638031,1.0091444253921509,1.0025795698165894,,,,,
4,63,4.9516682624816895,3.986454963684082,0.7592685222625732,0.25724494457244873,4.9516682624816895,1.0069347620010376,1.009277105331421,1.0024040937423706,,,,,
4,64,2.7048513889312744,1.8658510446548462,0.5867027044296265,0.2716723382472992,2.7048513889312744,1.006998062133789,1.0094131231307983,1.0022227764129639,,,,,
4,65,9.98426342010498,9.13794231414795,0.7057621479034424,0.2639528214931488,9.98426342010498,1.0070563554763794,1.0095415115356445,1.002037763595581,,,,,
4,66,9.439602851867676,8.467208862304688,0.8085632920265198,0.2809411287307739,9.439602851867676,1.0071154832839966,1.0096704959869385,1.001848816871643,,,,,
4,67,8.224996566772461,7.342020511627197,0.7386260032653809,0.24510493874549866,8.224996566772461,1.0071748495101929,1.0098060369491577,1.0016579627990723,,,,,
4,68,5.563398361206055,4.697440147399902,0.6779747009277344,0.2506653070449829,5.563398361206055,1.007233738899231,1.0099433660507202,1.0014630556106567,,,,,
4,69,4.101202487945557,3.1743321418762207,0.7374441027641296,0.23188075423240662,4.101202487945557,1.007290244102478,1.0100786685943604,1.0012651681900024,,,,,
4,70,7.241508483886719,6.391243934631348,0.7117046117782593,0.2276642918586731,7.241508483886719,1.0073434114456177,1.0102157592773438,1.0010634660720825,,,,,
4,71,4.618958473205566,3.7617621421813965,0.691781222820282,0.21639715135097504,4.618958473205566,1.0073959827423096,1.0103528499603271,1.0008585453033447,,,,,
4,72,4.35313606262207,3.497685670852661,0.686244785785675,0.21666988730430603,4.35313606262207,1.0074461698532104,1.010488748550415,1.00065016746521,,,,,
4,73,3.581451892852783,2.738903760910034,0.6625876426696777,0.2161276787519455,3.581451892852783,1.0074939727783203,1.0106233358383179,1.000439167022705,,,,,
4,74,3.136376142501831,2.2308263778686523,0.722697913646698,0.21307173371315002,3.136376142501831,1.007538914680481,1.0107553005218506,1.0002259016036987,,,,,
4,74,,,,,,,,,6.08627986907959,0.15161795914173126,0.4285714328289032,2.2977867126464844,2.2977867126464844
5,75,1.6419730186462402,0.7628113031387329,0.684207022190094,0.2026621401309967,1.6419730186462402,1.0075809955596924,1.0108885765075684,1.00001060962677,,,,,
5,76,6.315885543823242,5.483991622924805,0.7219539880752563,0.18979446589946747,6.315885543823242,1.0076193809509277,1.0110206604003906,0.9997933506965637,,,,,
5,77,4.192409515380859,3.3426103591918945,0.6974871754646301,0.19976288080215454,4.192409515380859,1.0076580047607422,1.0111539363861084,0.9995736479759216,,,,,
5,78,5.32559061050415,4.56156587600708,0.6420412659645081,0.18715354800224304,5.32559061050415,1.007695198059082,1.011286973953247,0.9993526935577393,,,,,
5,79,5.51954460144043,4.6777191162109375,0.7168881297111511,0.19401508569717407,5.51954460144043,1.0077321529388428,1.0114160776138306,0.9991300702095032,,,,,
5,80,10.714920043945312,9.992864608764648,0.6878366470336914,0.1847793608903885,10.714920043945312,1.007768988609314,1.0115466117858887,0.9989066123962402,,,,,
5,81,1.800599217414856,0.9062398076057434,0.747261106967926,0.15974771976470947,1.800599217414856,1.0078098773956299,1.0116764307022095,0.9986821413040161,,,,,
5,82,5.8356852531433105,4.97627592086792,0.7689777612686157,0.16693949699401855,5.8356852531433105,1.0078471899032593,1.0118093490600586,0.9984555244445801,,,,,
5,83,4.6737823486328125,3.870030641555786,0.681593656539917,0.1798744797706604,4.6737823486328125,1.0078846216201782,1.011946439743042,0.9982276558876038,,,,,
5,84,4.062717914581299,3.257136583328247,0.6848586797714233,0.16939398646354675,4.062717914581299,1.0079213380813599,1.0120817422866821,0.9979997277259827,,,,,
5,85,4.294627666473389,3.5170822143554688,0.6677092909812927,0.16259977221488953,4.294627666473389,1.0079567432403564,1.0122157335281372,0.9977712035179138,,,,,
5,86,3.69043231010437,2.8843743801116943,0.6899999976158142,0.15978124737739563,3.69043231010437,1.0079913139343262,1.0123474597930908,0.9975420832633972,,,,,
5,87,5.935366630554199,5.123064994812012,0.7327789068222046,0.1601494699716568,5.935366630554199,1.0080245733261108,1.0124784708023071,0.9973124861717224,,,,,
5,88,4.958099365234375,4.191485404968262,0.677878201007843,0.15372498333454132,4.958099365234375,1.0080586671829224,1.012611746788025,0.9970826506614685,,,,,
5,89,7.25834321975708,6.538716793060303,0.6713705658912659,0.1510772705078125,7.25834321975708,1.0080925226211548,1.0127434730529785,0.996852457523346,,,,,
5,89,,,,,,,,,5.097030162811279,0.1882864385843277,0.4285714328289032,2.0829384326934814,2.0829384326934814
6,90,8.425193786621094,7.723935127258301,0.6796525120735168,0.14433929324150085,8.425193786621094,1.0081281661987305,1.0128732919692993,0.9966220259666443,,,,,
6,91,3.4794933795928955,2.675093412399292,0.7008664608001709,0.1460770070552826,3.4794933795928955,1.0081666707992554,1.0130021572113037,0.996391236782074,,,,,
6,92,2.4348137378692627,1.6402465105056763,0.6824879050254822,0.13780665397644043,2.4348137378692627,1.0082032680511475,1.0131313800811768,0.9961603879928589,,,,,
6,93,5.4602766036987305,4.699224948883057,0.7004008293151855,0.13691669702529907,5.4602766036987305,1.0082374811172485,1.013259768486023,0.9959292411804199,,,,,
6,94,3.95192551612854,3.1559717655181885,0.7230470776557922,0.12514722347259521,3.95192551612854,1.0082720518112183,1.0133886337280273,0.9956979751586914,,,,,
6,95,4.160942077636719,3.409799575805664,0.6824722290039062,0.12440664321184158,4.160942077636719,1.008305549621582,1.0135194063186646,0.9954662322998047,,,,,
6,96,5.201277732849121,4.458489894866943,0.6865090727806091,0.12974779307842255,5.201277732849121,1.008338451385498,1.0136492252349854,0.9952341914176941,,,,,
6,97,5.912990093231201,5.162937641143799,0.7108771204948425,0.12546366453170776,5.912990093231201,1.0083715915679932,1.0137783288955688,0.9950023293495178,,,,,
6,98,6.787351131439209,6.076786041259766,0.6790381669998169,0.1325775682926178,6.787351131439209,1.0084058046340942,1.0139086246490479,0.9947705864906311,,,,,
6,99,5.952656269073486,5.20778751373291,0.7111839652061462,0.1218489557504654,5.952656269073486,1.0084415674209595,1.0140377283096313,0.9945394992828369,,,,,
6,100,2.447084903717041,1.6692886352539062,0.6908121109008789,0.11596501618623734,2.447084903717041,1.0084781646728516,1.0141680240631104,0.994308590888977,,,,,
6,101,3.6559438705444336,2.8931243419647217,0.703669011592865,0.10944031178951263,3.6559438705444336,1.008512258529663,1.0142979621887207,0.9940778017044067,,,,,
6,102,2.1083202362060547,1.3389970064163208,0.6715549826622009,0.12116283923387527,2.1083202362060547,1.0085452795028687,1.0144284963607788,0.9938468337059021,,,,,
6,103,3.8939766883850098,3.1148226261138916,0.7080279588699341,0.12583394348621368,3.8939766883850098,1.0085759162902832,1.0145573616027832,0.99361652135849,,,,,
6,104,5.573023796081543,4.8664231300354,0.6805950403213501,0.11026965081691742,5.573023796081543,1.00860595703125,1.014687180519104,0.9933871626853943,,,,,
6,104,,,,,,,,,4.841001510620117,0.1001075729727745,0.4285714328289032,2.029754638671875,2.029754638671875
7,105,9.743804931640625,9.112617492675781,0.6912279725074768,0.09760088473558426,9.743804931640625,1.0086371898651123,1.0148160457611084,0.9931580424308777,,,,,
7,106,2.3908534049987793,1.6318963766098022,0.6968505382537842,0.09272198379039764,2.3908534049987793,1.0086731910705566,1.0149447917938232,0.992928683757782,,,,,
7,107,4.055809020996094,3.33622407913208,0.6801041960716248,0.09910893440246582,4.055809020996094,1.00870680809021,1.0150738954544067,0.9926989674568176,,,,,
7,108,5.562577247619629,4.877302169799805,0.6765620708465576,0.09528974443674088,5.562577247619629,1.0087398290634155,1.0152020454406738,0.9924695491790771,,,,,
7,109,6.289195537567139,5.606919765472412,0.6927229166030884,0.08985015749931335,6.289195537567139,1.008773684501648,1.015329122543335,0.9922402501106262,,,,,
7,110,5.37652587890625,4.6827874183654785,0.6801770329475403,0.09786442667245865,5.37652587890625,1.0088090896606445,1.0154564380645752,0.9920109510421753,,,,,
7,111,2.5217390060424805,1.7642449140548706,0.7011802196502686,0.0909365713596344,2.5217390060424805,1.0088450908660889,1.0155830383300781,0.9917822480201721,,,,,
7,112,4.0990471839904785,3.380558490753174,0.6858270168304443,0.0953759178519249,4.0990471839904785,1.0088787078857422,1.0157105922698975,0.9915538430213928,,,,,
7,113,4.941397190093994,4.212550640106201,0.7088366150856018,0.09842754155397415,4.941397190093994,1.0089118480682373,1.0158376693725586,0.991326093673706,,,,,
7,114,4.534942150115967,3.828906297683716,0.6845991611480713,0.09289734810590744,4.534942150115967,1.008945345878601,1.0159661769866943,0.9910991191864014,,,,,
7,115,3.8119168281555176,3.099804401397705,0.6818968057632446,0.08918403089046478,3.8119168281555176,1.0089788436889648,1.0160940885543823,0.9908728003501892,,,,,
7,116,5.136203289031982,4.453855514526367,0.6815015077590942,0.08436354994773865,5.136203289031982,1.0090116262435913,1.0162214040756226,0.9906468987464905,,,,,
7,117,3.3639886379241943,2.6455488204956055,0.6838147640228271,0.08638829737901688,3.3639886379241943,1.009044885635376,1.0163482427597046,0.9904214143753052,,,,,
7,118,4.009753227233887,3.2899489402770996,0.6928502917289734,0.0908222496509552,4.009753227233887,1.0090771913528442,1.016474723815918,0.9901964068412781,,,,,
7,119,7.6229352951049805,6.977990627288818,0.6937172412872314,0.08198443055152893,7.6229352951049805,1.0091090202331543,1.0166014432907104,0.9899722337722778,,,,,
7,119,,,,,,,,,4.8468475341796875,-0.009741254150867462,0.4464285671710968,2.037804365158081,2.037804365158081
8,120,7.658741474151611,7.0254082679748535,0.6897696256637573,0.0758485496044159,7.658741474151611,1.0091440677642822,1.0167285203933716,0.989748477935791,,,,,
8,121,1.2500584125518799,0.4860065281391144,0.7026892900466919,0.07631976902484894,1.2500584125518799,1.009182095527649,1.0168557167053223,0.9895249009132385,,,,,
8,122,2.4827001094818115,1.751484751701355,0.6865786910057068,0.08217496424913406,2.4827001094818115,1.009216547012329,1.0169837474822998,0.9893016815185547,,,,,
8,123,9.327204704284668,8.729798316955566,0.6818251013755798,0.08061468601226807,9.327204704284668,1.0092488527297974,1.0171116590499878,0.9890791177749634,,,,,
8,124,7.518394470214844,6.872483730316162,0.6982384920120239,0.08007385581731796,7.518394470214844,1.0092860460281372,1.0172388553619385,0.9888572692871094,,,,,
8,125,5.292062759399414,4.618067741394043,0.6879541873931885,0.07741212099790573,5.292062759399414,1.0093261003494263,1.0173667669296265,0.9886360168457031,,,,,
8,126,2.4981017112731934,1.7773010730743408,0.6908390522003174,0.06968823075294495,2.4981017112731934,1.0093662738800049,1.017494559288025,0.9884153604507446,,,,,
8,127,7.299379825592041,6.661642551422119,0.6923626661300659,0.07591486722230911,7.299379825592041,1.009403944015503,1.0176223516464233,0.98819500207901,,,,,
8,128,6.0235466957092285,5.352895259857178,0.701770544052124,0.0760786235332489,6.0235466957092285,1.0094441175460815,1.0177503824234009,0.9879752397537231,,,,,
8,129,2.926337480545044,2.195164203643799,0.6977380514144897,0.08190464973449707,2.926337480545044,1.0094852447509766,1.0178792476654053,0.9877561330795288,,,,,
8,130,5.2077813148498535,4.5386834144592285,0.6946857571601868,0.0675061047077179,5.2077813148498535,1.0095242261886597,1.0180084705352783,0.9875379800796509,,,,,
8,131,4.647148609161377,3.9383974075317383,0.7121939063072205,0.07918958365917206,4.647148609161377,1.0095634460449219,1.01813805103302,0.9873201847076416,,,,,
8,132,4.566112995147705,3.893742799758911,0.6831902265548706,0.07065173983573914,4.566112995147705,1.009602427482605,1.0182689428329468,0.9871032238006592,,,,,
8,133,4.20084285736084,3.5190064907073975,0.6894099116325378,0.06756309419870377,4.20084285736084,1.0096410512924194,1.0183991193771362,0.9868867993354797,,,,,
8,134,3.118417263031006,2.4109160900115967,0.6926432251930237,0.06937161087989807,3.118417263031006,1.0096790790557861,1.018528938293457,0.9866707921028137,,,,,
8,134,,,,,,,,,4.91819953918457,0.006156567484140396,0.4464285671710968,2.0609896183013916,2.0609896183013916
9,135,8.041906356811523,7.422627925872803,0.6884617209434509,0.08119629323482513,8.041906356811523,1.0097154378890991,1.0186588764190674,0.9864553213119507,,,,,
9,136,4.2919816970825195,3.6105446815490723,0.6908079981803894,0.0688970685005188,4.2919816970825195,1.0097553730010986,1.018788456916809,0.9862409234046936,,,,,
9,137,6.362544536590576,5.696573734283447,0.7118189930915833,0.07378914952278137,6.362544536590576,1.0097947120666504,1.0189180374145508,0.9860270619392395,,,,,
9,138,2.767972946166992,2.060807704925537,0.6925560235977173,0.0639825314283371,2.767972946166992,1.0098356008529663,1.0190489292144775,0.9858139157295227,,,,,
9,139,2.2450497150421143,1.505070686340332,0.7047138810157776,0.07431939244270325,2.2450497150421143,1.0098741054534912,1.0191798210144043,0.9856011271476746,,,,,
9,140,5.483211040496826,4.845047950744629,0.6779001355171204,0.06413942575454712,5.483211040496826,1.009909987449646,1.0193114280700684,0.9853891730308533,,,,,
9,141,6.424864768981934,5.7982563972473145,0.6819031238555908,0.06784218549728394,6.424864768981934,1.0099470615386963,1.019441843032837,0.9851775765419006,,,,,
9,142,5.211237907409668,4.577098846435547,0.6726012825965881,0.06112368404865265,5.211237907409668,1.0099860429763794,1.0195714235305786,0.9849665760993958,,,,,
9,143,4.221608638763428,3.5293421745300293,0.7002018690109253,0.07219921797513962,4.221608638763428,1.0100255012512207,1.0196996927261353,0.9847558736801147,,,,,
9,144,3.5252537727355957,2.8394036293029785,0.6865154504776001,0.06591399759054184,3.5252537727355957,1.0100644826889038,1.0198286771774292,0.9845460057258606,,,,,
9,145,5.517210960388184,4.871147155761719,0.6894832849502563,0.06416141241788864,5.517210960388184,1.0101020336151123,1.0199573040008545,0.9843366742134094,,,,,
9,146,4.418270587921143,3.7483596801757812,0.6977397203445435,0.058383628726005554,4.418270587921143,1.0101407766342163,1.0200859308242798,0.9841278195381165,,,,,
9,147,8.312398910522461,7.732243061065674,0.6826211214065552,0.06334485113620758,8.312398910522461,1.0101791620254517,1.0202150344848633,0.9839192032814026,,,,,
9,148,4.283783912658691,3.595688819885254,0.7045417428016663,0.06761947274208069,4.283783912658691,1.0102216005325317,1.020343542098999,0.9837111234664917,,,,,
9,149,3.246195077896118,2.5558173656463623,0.685746431350708,0.06741201877593994,3.246195077896118,1.010263204574585,1.0204731225967407,0.9835037589073181,,,,,
9,149,,,,,,,,,4.932347297668457,-0.060706183314323425,0.4464285671710968,2.0687332153320312,2.0687332153320312
10,150,11.28100299835205,10.761902809143066,0.6838283538818359,0.0649576410651207,11.28100299835205,1.0103031396865845,1.0206022262573242,0.9832971096038818,,,,,
10,151,6.434997081756592,5.812591075897217,0.693103015422821,0.05981331318616867,6.434997081756592,1.010350227355957,1.0207308530807495,0.9830910563468933,,,,,
10,152,3.0800857543945312,2.396017074584961,0.6930612921714783,0.052532270550727844,3.0800857543945312,1.010398507118225,1.020859718322754,0.9828853011131287,,,,,
10,153,3.9349801540374756,3.28354549407959,0.6683235168457031,0.06194235011935234,3.9349801540374756,1.010444164276123,1.0209887027740479,0.9826797246932983,,,,,
10,154,4.510931015014648,3.866748809814453,0.6861155033111572,0.05053548514842987,4.510931015014648,1.0104883909225464,1.0211161375045776,0.9824746251106262,,,,,
10,155,3.8638768196105957,3.2070960998535156,0.6794272065162659,0.05617367476224899,3.8638768196105957,1.0105321407318115,1.0212434530258179,0.9822696447372437,,,,,
10,156,2.3977081775665283,1.6932357549667358,0.7021872401237488,0.05115984380245209,2.3977081775665283,1.0105745792388916,1.0213700532913208,0.9820650219917297,,,,,
10,157,4.582268238067627,3.907883644104004,0.7102022171020508,0.05966932699084282,4.582268238067627,1.010614275932312,1.0214977264404297,0.9818605780601501,,,,,
10,158,3.755225419998169,3.0724382400512695,0.7035390138626099,0.0575048103928566,3.755225419998169,1.0106537342071533,1.0216269493103027,0.9816567301750183,,,,,
10,159,4.80252742767334,4.155270576477051,0.6908835768699646,0.05731187015771866,4.80252742767334,1.0106923580169678,1.0217571258544922,0.9814534187316895,,,,,
10,160,5.659426212310791,5.014371871948242,0.7034217119216919,0.06158239021897316,5.659426212310791,1.0107313394546509,1.021887183189392,0.981250524520874,,,,,
10,161,1.370375633239746,0.6527177095413208,0.6958198547363281,0.05002296343445778,1.370375633239746,1.0107715129852295,1.0220179557800293,0.9810483455657959,,,,,
10,162,5.071843147277832,4.459194660186768,0.6648077368736267,0.05567596107721329,5.071843147277832,1.010807991027832,1.0221490859985352,0.9808464050292969,,,,,
10,163,3.1941940784454346,2.5075221061706543,0.6979217529296875,0.056814759969711304,3.1941940784454346,1.0108453035354614,1.0222779512405396,0.9806448817253113,,,,,
10,164,4.199446678161621,3.555176258087158,0.6833532452583313,0.05136594548821449,4.199446678161621,1.0108813047409058,1.0224075317382812,0.9804438352584839,,,,,
10,164,,,,,,,,,4.919402122497559,-0.08386754989624023,0.4285714328289032,2.069525718688965,2.069525718688965
11,165,3.2475993633270264,2.5632266998291016,0.7010623812675476,0.053565219044685364,3.2475993633270264,1.01091730594635,1.0225363969802856,0.9802431464195251,,,,,
11,166,3.8966190814971924,3.2505125999450684,0.6797230839729309,0.050982944667339325,3.8966190814971924,1.010952115058899,1.022666096687317,0.9800428152084351,,,,,
11,167,9.113702774047852,8.577865600585938,0.6788877844810486,0.056830428540706635,9.113702774047852,1.0109866857528687,1.0227949619293213,0.9798428416252136,,,,,
11,168,4.749782085418701,4.105645656585693,0.6997436881065369,0.04933786019682884,4.749782085418701,1.0110270977020264,1.0229228734970093,0.9796434044837952,,,,,
